1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
40946,2014,9,3,1,3,12,15,11,9,16,93,1011,17,NW,3.13,0,0
40947,2014,9,3,2,3,5,24,12,12,16,93,1011,17,NW,6.26,0,0
40948,2014,9,3,3,3,3,23,10,9,15,88,1011,17,NE,0.89,0,0
40949,2014,9,3,4,3,3,21,9,7,15,93,1011,16,NW,1.79,0,0
40950,2014,9,3,5,3,3,13,12,6,15,93,1011,16,NW,4.92,0,0
40951,2014,9,3,6,3,3,12,15,14,15,93,1011,16,NW,8.05,0,0
40952,2014,9,3,7,3,3,17,10,11,15,77,1012,19,NW,12.07,0,0
40953,2014,9,3,8,3,3,21,16,17,16,73,1012,21,NW,15.2,0,0
40954,2014,9,3,9,3,4,19,15,16,16,64,1012,23,NW,18.33,0,0
40955,2014,9,3,10,3,3,19,11,13,15,53,1012,25,NW,21.46,0,0
40956,2014,9,3,11,3,5,10,7,8,13,41,1011,27,cv,0.89,0,0
40957,2014,9,3,12,3,7,18,13,12,12,37,1010,28,cv,2.68,0,0
40958,2014,9,3,13,3,13,13,3,10,12,37,1009,28,NW,1.79,0,0
40959,2014,9,3,14,3,14,12,3,12,11,32,1008,29,SE,3.13,0,0
40960,2014,9,3,15,3,10,21,17,11,10,27,1007,31,cv,0.89,0,0
40961,2014,9,3,16,3,14,17,15,16,11,30,1006,30,SE,4.92,0,0
40962,2014,9,3,17,3,8,17,9,12,12,33,1006,30,SE,10.73,0,0
40963,2014,9,3,18,3,9,15,13,11,13,39,1006,28,SE,14.75,0,0
40964,2014,9,3,19,3,12,17,10,15,13,41,1006,27,SE,19.67,0,0
40965,2014,9,3,20,3,15,17,20,21,13,44,1006,26,SE,24.59,0,0
40966,2014,9,3,21,3,15,21,20,19,13,47,1007,25,SE,26.38,0,0
40967,2014,9,3,22,3,15,20,22,23,15,68,1007,21,cv,0.89,0,0
40968,2014,9,3,23,3,18,24,23,23,16,82,1006,19,cv,1.78,0,0
40969,2014,9,4,0,3,27,45,28,51,16,88,1006,18,NE,1.79,0,0
40970,2014,9,4,1,3,32,51,28,38,16,93,1006,17,NE,2.68,0,0
40971,2014,9,4,2,3,26,64,32,47,16,93,1006,17,NE,3.57,0,0
40972,2014,9,4,3,3,56,60,39,50,15,93,1006,16,cv,0.89,0,0
40973,2014,9,4,4,3,51,64,42,54,15,93,1005,16,cv,1.78,0,0
40974,2014,9,4,5,3,54,72,49,53,15,100,1005,15,NW,0.89,0,0
40975,2014,9,4,6,3,68,67,48,56,14,93,1006,15,NW,2.68,0,0
40976,2014,9,4,7,3,71,77,55,81,17,88,1006,19,NW,4.47,0,0
40977,2014,9,4,8,3,71,55,53,48,16,68,1006,22,NW,6.26,0,0
40978,2014,9,4,9,3,55,46,43,44,15,57,1006,24,cv,0.89,0,0
40979,2014,9,4,10,3,33,47,49,27,15,47,1006,27,cv,1.78,0,0
40980,2014,9,4,11,3,41,36,48,31,16,45,1005,29,SE,1.79,0,0
40981,2014,9,4,12,3,45,49,43,45,14,35,1005,31,cv,1.79,0,0
40982,2014,9,4,13,3,32,43,3,33,14,31,1004,33,SE,3.13,0,0
40983,2014,9,4,14,3,12,19,NA,17,12,26,1003,34,SE,7.15,0,0
40984,2014,9,4,15,3,9,21,16,15,12,26,1003,34,SE,12.07,0,0
40985,2014,9,4,16,3,21,30,28,27,14,30,1003,34,SE,16.99,0,0
40986,2014,9,4,17,3,25,34,29,35,15,33,1003,33,SE,21.01,0,0
40987,2014,9,4,18,3,34,37,31,31,16,42,1003,30,SE,25.93,0,0
40988,2014,9,4,19,3,35,40,37,38,17,51,1004,28,SE,29.06,0,0
40989,2014,9,4,20,3,52,52,48,60,19,78,1004,23,SE,29.95,0,0
40990,2014,9,4,21,3,55,53,54,49,18,73,1005,23,cv,0.89,0,0
40991,2014,9,4,22,3,53,53,52,52,17,64,1006,24,SE,1.79,0,0
40992,2014,9,4,23,3,64,56,54,60,17,73,1006,22,SE,4.92,0,0
40993,2014,9,5,0,3,67,66,58,61,17,73,1006,22,SE,8.05,0,0
40994,2014,9,5,1,3,72,79,62,64,16,73,1006,21,SE,11.18,0,0
40995,2014,9,5,2,3,72,82,64,74,16,77,1006,20,cv,0.89,0,0
40996,2014,9,5,3,3,77,78,62,80,16,82,1007,19,NE,0.89,0,0
40997,2014,9,5,4,3,83,79,71,76,16,82,1007,19,cv,0.89,0,0
40998,2014,9,5,5,3,73,71,64,70,16,88,1008,18,NE,1.79,0,0
40999,2014,9,5,6,3,73,71,65,73,16,88,1009,18,NE,3.58,0,0
41000,2014,9,5,7,3,79,90,78,86,17,82,1010,20,NE,4.47,0,0
41001,2014,9,5,8,3,87,102,91,93,16,73,1011,21,NE,6.26,0,0
41002,2014,9,5,9,3,100,105,98,96,17,68,1011,23,cv,0.89,0,0
41003,2014,9,5,10,3,119,128,108,109,18,65,1011,25,SE,3.13,0,0
41004,2014,9,5,11,3,130,133,120,109,19,65,1011,26,SE,6.26,0,0
41005,2014,9,5,12,3,148,137,126,114,19,61,1011,27,SE,9.39,0,0
41006,2014,9,5,13,3,119,120,105,90,20,58,1010,29,SE,11.18,0,0
41007,2014,9,5,14,3,81,91,79,74,19,54,1009,29,SE,14.31,0,0
41008,2014,9,5,15,3,65,77,70,75,19,54,1009,29,SE,17.44,0,0
41009,2014,9,5,16,3,67,73,56,68,19,54,1009,29,SE,20.57,0,0
41010,2014,9,5,17,3,68,77,61,70,19,58,1009,28,SE,24.59,0,0
41011,2014,9,5,18,3,73,99,70,88,19,61,1009,27,SE,27.72,0,0
41012,2014,9,5,19,3,135,157,130,143,20,69,1009,26,SE,30.85,0,0
41013,2014,9,5,20,3,150,159,139,155,21,78,1010,25,SE,33.98,0,0
41014,2014,9,5,21,3,155,143,126,147,20,73,1011,25,SE,37.11,0,0
41015,2014,9,5,22,3,150,136,122,143,20,83,1011,23,SE,38.9,0,0
41016,2014,9,5,23,3,144,140,127,148,20,83,1011,23,SE,42.03,0,0
41017,2014,9,6,0,3,143,150,131,157,20,88,1012,22,NE,0.89,0,0
41018,2014,9,6,1,3,144,144,134,152,20,88,1012,22,cv,0.89,0,0
41019,2014,9,6,2,3,152,143,128,152,21,94,1011,22,SE,1.79,0,0
41020,2014,9,6,3,3,151,137,124,147,20,88,1012,22,SE,3.58,0,0
41021,2014,9,6,4,3,152,131,122,143,20,94,1011,21,SE,5.37,0,0
41022,2014,9,6,5,3,142,127,119,139,20,94,1012,21,SE,6.26,0,0
41023,2014,9,6,6,3,141,143,107,142,20,94,1012,21,SE,8.05,0,0
41024,2014,9,6,7,3,133,132,113,139,20,94,1012,21,cv,0.89,0,0
41025,2014,9,6,8,3,139,132,124,133,20,88,1013,22,NE,0.89,0,0
41026,2014,9,6,9,3,159,145,140,137,20,78,1013,24,cv,0.89,0,0
41027,2014,9,6,10,3,168,152,142,138,20,73,1013,25,SE,1.79,0,0
41028,2014,9,6,11,3,172,153,145,138,20,65,1012,27,cv,0.89,0,0
41029,2014,9,6,12,3,169,156,142,132,20,65,1012,27,SE,1.79,0,0
41030,2014,9,6,13,3,166,164,142,135,20,61,1011,28,SE,3.58,0,0
41031,2014,9,6,14,3,152,154,135,127,20,61,1010,28,SE,6.71,0,0
41032,2014,9,6,15,3,130,129,112,109,20,61,1010,28,SE,9.84,0,0
41033,2014,9,6,16,3,98,103,92,94,20,61,1009,28,SE,13.86,0,0
41034,2014,9,6,17,3,98,99,92,100,20,61,1009,28,SE,15.65,0,0
41035,2014,9,6,18,3,116,102,99,110,19,61,1009,27,SE,17.44,0,0
41036,2014,9,6,19,3,127,114,111,123,18,57,1009,27,SE,20.57,0,0
41037,2014,9,6,20,3,146,139,125,132,20,73,1009,25,SE,23.7,0,0
41038,2014,9,6,21,3,153,159,137,138,20,73,1009,25,SE,27.72,0,0
41039,2014,9,6,22,3,138,171,138,151,19,73,1009,24,SE,30.85,0,0
41040,2014,9,6,23,3,150,183,159,162,19,73,1009,24,SE,33.98,0,0
41041,2014,9,7,0,3,164,174,155,155,19,73,1009,24,SE,35.77,0,0
41042,2014,9,7,1,3,156,159,140,143,19,73,1009,24,SE,37.56,0,0
41043,2014,9,7,2,3,147,156,127,145,19,73,1009,24,SE,39.35,0,0
41044,2014,9,7,3,3,161,143,137,147,20,88,1008,22,SE,40.24,0,0
41045,2014,9,7,4,3,170,149,138,154,20,88,1008,22,SE,42.03,0,0
41046,2014,9,7,5,3,173,157,149,163,19,83,1008,22,SE,43.82,0,0
41047,2014,9,7,6,3,176,177,157,170,20,88,1008,22,cv,0.89,0,0
41048,2014,9,7,7,3,181,172,162,174,21,94,1009,22,cv,1.78,0,0
41049,2014,9,7,8,3,194,170,164,196,21,88,1009,23,SE,1.79,0,0
41050,2014,9,7,9,3,208,183,170,207,21,88,1009,23,cv,0.89,0,0
41051,2014,9,7,10,3,214,210,187,198,21,83,1009,24,SE,1.79,0,0
41052,2014,9,7,11,3,209,206,196,176,20,69,1008,26,SE,3.58,0,0
41053,2014,9,7,12,3,159,154,137,111,20,65,1008,27,SE,5.37,0,0
41054,2014,9,7,13,3,105,92,93,85,20,61,1007,28,SE,8.5,0,0
41055,2014,9,7,14,3,87,89,79,79,17,48,1006,29,SE,12.52,0,0
41056,2014,9,7,15,3,99,100,92,100,17,45,1005,30,SE,16.54,0,0
41057,2014,9,7,16,3,115,115,107,105,18,51,1005,29,SE,19.67,0,0
41058,2014,9,7,17,3,119,110,102,110,19,54,1005,29,SE,22.8,0,0
41059,2014,9,7,18,3,128,109,114,123,20,65,1005,27,SE,25.93,0,0
41060,2014,9,7,19,3,135,126,116,124,19,58,1006,28,SE,27.72,0,0
41061,2014,9,7,20,3,146,125,122,129,20,73,1007,25,cv,0.89,0,0
41062,2014,9,7,21,3,162,133,128,140,20,78,1008,24,NW,1.79,0,0
41063,2014,9,7,22,3,168,155,140,156,20,88,1008,22,NW,2.68,0,0
41064,2014,9,7,23,3,125,149,130,104,20,83,1009,23,NW,5.81,0,0
41065,2014,9,8,0,3,5,23,15,2,19,88,1009,21,NW,8.94,0,0
41066,2014,9,8,1,3,3,6,6,2,16,77,1010,20,NW,13.86,0,0
41067,2014,9,8,2,3,3,7,3,6,10,55,1010,19,NW,16.99,0,0
41068,2014,9,8,3,3,3,6,5,5,10,63,1010,17,NW,20.12,0,0
41069,2014,9,8,4,3,3,6,5,5,7,48,1011,18,cv,0.89,0,0
41070,2014,9,8,5,3,3,5,4,6,9,55,1011,18,NW,3.13,0,0
41071,2014,9,8,6,3,3,7,3,3,8,51,1012,18,NW,6.26,0,0
41072,2014,9,8,7,3,3,9,6,3,8,45,1012,20,NW,9.39,0,0
41073,2014,9,8,8,3,3,5,8,7,8,38,1012,23,NW,13.41,0,0
41074,2014,9,8,9,3,3,9,8,7,9,34,1012,26,NW,17.43,0,0
41075,2014,9,8,10,3,3,5,6,3,8,30,1012,27,NE,1.79,0,0
41076,2014,9,8,11,3,3,3,3,3,6,24,1011,28,NW,4.02,0,0
41077,2014,9,8,12,3,3,4,3,4,6,23,1011,29,NW,7.15,0,0
41078,2014,9,8,13,3,3,11,7,6,6,23,1010,29,cv,1.79,0,0
41079,2014,9,8,14,3,3,5,11,6,5,21,1009,29,NW,1.79,0,0
41080,2014,9,8,15,3,3,15,9,4,6,23,1008,29,cv,1.79,0,0
41081,2014,9,8,16,3,3,13,10,10,7,24,1008,29,SE,1.79,0,0
41082,2014,9,8,17,3,3,18,6,15,8,30,1008,27,SE,3.58,0,0
41083,2014,9,8,18,3,3,19,17,12,9,36,1008,25,SE,6.71,0,0
41084,2014,9,8,19,3,5,12,15,14,8,35,1008,24,SE,10.73,0,0
41085,2014,9,8,20,3,8,16,19,20,8,35,1009,24,SE,13.86,0,0
41086,2014,9,8,21,3,12,16,15,19,13,68,1009,19,cv,0.89,0,0
41087,2014,9,8,22,3,13,22,24,22,12,67,1009,18,cv,1.78,0,0
41088,2014,9,8,23,3,21,29,26,30,13,77,1009,17,cv,2.67,0,0
41089,2014,9,9,0,3,26,42,27,37,13,77,1009,17,cv,3.56,0,0
41090,2014,9,9,1,3,32,47,34,39,12,82,1009,15,NE,1.79,0,0
41091,2014,9,9,2,3,33,48,37,45,13,87,1009,15,NE,2.68,0,0
41092,2014,9,9,3,3,29,64,45,42,13,87,1009,15,NW,0.89,0,0
41093,2014,9,9,4,3,32,48,35,39,12,87,1009,14,NW,1.78,0,0
41094,2014,9,9,5,3,18,34,27,25,12,87,1010,14,cv,0.89,0,0
41095,2014,9,9,6,3,11,25,23,23,12,87,1010,14,NW,1.79,0,0
41096,2014,9,9,7,3,6,22,19,17,13,77,1010,17,NW,3.58,0,0
41097,2014,9,9,8,3,8,24,19,27,12,56,1011,21,NW,5.37,0,0
41098,2014,9,9,9,3,3,25,20,19,13,53,1011,23,NW,7.16,0,0
41099,2014,9,9,10,3,14,32,30,22,11,43,1011,24,SE,1.79,0,0
41100,2014,9,9,11,3,27,40,37,31,12,41,1011,26,cv,0.89,0,0
41101,2014,9,9,12,3,35,58,42,43,13,41,1010,27,SE,1.79,0,0
41102,2014,9,9,13,3,47,61,56,54,13,39,1010,28,SE,3.58,0,0
41103,2014,9,9,14,3,NA,55,52,45,14,42,1009,28,cv,1.79,0,0
41104,2014,9,9,15,3,16,51,44,44,13,37,1009,29,SE,3.13,0,0
41105,2014,9,9,16,3,37,40,28,35,13,37,1009,29,SE,6.26,0,0
41106,2014,9,9,17,3,41,46,33,41,13,39,1009,28,SE,9.39,0,0
41107,2014,9,9,18,3,42,47,44,46,14,44,1009,27,SE,11.18,0,0
41108,2014,9,9,19,3,50,44,47,47,14,50,1009,25,SE,14.31,0,0
41109,2014,9,9,20,3,64,62,51,61,17,77,1010,21,SE,15.2,0,0
41110,2014,9,9,21,3,62,88,48,80,15,57,1011,24,SE,18.33,0,0
41111,2014,9,9,22,3,65,68,55,52,15,64,1011,22,SE,21.46,0,0
41112,2014,9,9,23,3,49,51,43,41,13,53,1012,23,SE,24.59,0,0
41113,2014,9,10,0,3,48,43,39,46,15,72,1012,20,SE,26.38,0,0
41114,2014,9,10,1,3,54,44,42,44,15,77,1012,19,NE,1.79,0,0
41115,2014,9,10,2,3,55,53,47,54,16,88,1012,18,NE,3.58,0,0
41116,2014,9,10,3,3,64,65,49,59,15,82,1013,18,cv,0.89,0,0
41117,2014,9,10,4,3,57,85,64,79,16,88,1013,18,SE,1.79,0,0
41118,2014,9,10,5,3,70,112,79,115,15,82,1013,18,SE,3.58,0,0
41119,2014,9,10,6,3,87,108,96,96,15,88,1014,17,NE,0.89,0,0
41120,2014,9,10,7,3,96,127,102,108,16,82,1014,19,cv,0.89,0,0
41121,2014,9,10,8,3,102,126,111,112,15,68,1015,21,cv,1.78,0,0
41122,2014,9,10,9,3,119,130,120,118,16,64,1015,23,cv,2.67,0,0
41123,2014,9,10,10,3,116,110,94,92,16,60,1015,24,cv,3.56,0,0
41124,2014,9,10,11,3,92,81,78,74,16,54,1015,26,SE,1.79,0,0
41125,2014,9,10,12,3,53,70,55,50,16,50,1014,27,SE,3.58,0,0
41126,2014,9,10,13,3,40,42,43,36,14,42,1014,28,SE,6.71,0,0
41127,2014,9,10,14,3,33,45,37,30,13,39,1014,28,SE,10.73,0,0
41128,2014,9,10,15,3,32,35,32,38,13,39,1013,28,SE,14.75,0,0
41129,2014,9,10,16,3,36,46,35,36,14,42,1013,28,SE,18.77,0,0
41130,2014,9,10,17,3,48,50,45,43,14,42,1013,28,SE,21.9,0,0
41131,2014,9,10,18,3,54,47,46,48,14,47,1013,26,SE,25.03,0,0
41132,2014,9,10,19,3,68,54,52,57,16,57,1013,25,SE,26.82,0,0
41133,2014,9,10,20,3,56,80,60,65,16,64,1013,23,SE,28.61,0,0
41134,2014,9,10,21,3,64,98,61,83,15,60,1014,23,SE,30.4,0,0
41135,2014,9,10,22,3,81,104,83,95,15,64,1014,22,cv,0.89,0,0
41136,2014,9,10,23,3,61,99,71,82,16,73,1015,21,SE,1.79,0,0
41137,2014,9,11,0,3,64,70,51,61,15,68,1014,21,SE,3.58,0,0
41138,2014,9,11,1,3,62,91,50,73,15,72,1014,20,SE,5.37,0,0
41139,2014,9,11,2,3,62,95,68,77,15,77,1015,19,cv,0.89,0,0
41140,2014,9,11,3,3,70,92,78,86,15,77,1015,19,cv,1.78,0,0
41141,2014,9,11,4,3,80,83,79,81,15,77,1014,19,cv,2.67,0,0
41142,2014,9,11,5,3,81,94,73,81,15,77,1014,19,cv,3.56,0,0
41143,2014,9,11,6,3,83,92,84,89,15,77,1015,19,cv,4.01,0,0
41144,2014,9,11,7,3,93,95,83,91,16,77,1015,20,cv,4.9,0,0
41145,2014,9,11,8,3,100,98,88,94,15,68,1015,21,cv,5.79,0,0
41146,2014,9,11,9,3,108,106,94,108,15,64,1015,22,SE,1.79,0,0
41147,2014,9,11,10,3,113,109,103,101,17,68,1015,23,SE,3.58,0,0
41148,2014,9,11,11,3,114,111,96,93,17,64,1014,24,SE,5.37,0,0
41149,2014,9,11,12,3,106,103,95,88,17,61,1014,25,cv,0.89,0,0
41150,2014,9,11,13,3,92,100,85,84,17,57,1013,26,NE,1.79,0,0
41151,2014,9,11,14,3,97,99,86,91,17,57,1013,26,NE,3.58,0,0
41152,2014,9,11,15,3,95,100,87,92,17,57,1013,26,NE,5.37,0,0
41153,2014,9,11,16,3,108,88,97,88,18,65,1012,25,cv,0.89,0,0
41154,2014,9,11,17,3,117,118,112,116,19,69,1012,25,cv,1.78,0,0
41155,2014,9,11,18,3,124,118,117,120,19,73,1012,24,SE,1.79,0,0
41156,2014,9,11,19,3,130,113,114,124,20,88,1013,22,NW,3.13,0,0
41157,2014,9,11,20,3,118,108,105,113,19,88,1013,21,NW,8.05,0,0
41158,2014,9,11,21,3,104,95,100,104,19,93,1014,20,cv,0.89,0,0
41159,2014,9,11,22,3,103,92,96,106,19,93,1014,20,NW,3.13,0,0
41160,2014,9,11,23,3,113,96,95,121,18,82,1014,21,NW,4.92,0,0
41161,2014,9,12,0,3,118,105,107,124,19,93,1014,20,NW,6.71,0,0
41162,2014,9,12,1,3,131,110,120,135,19,93,1014,20,cv,0.89,0,0
41163,2014,9,12,2,3,126,126,123,147,19,93,1014,20,cv,1.78,0.1,0.1
41164,2014,9,12,3,3,85,89,82,82,19,93,1014,20,cv,2.67,0.4,0.5
41165,2014,9,12,4,3,69,62,57,60,19,93,1014,20,NW,1.79,0.2,0.7
41166,2014,9,12,5,3,67,59,58,60,19,100,1014,19,cv,0.89,0.1,0.8
41167,2014,9,12,6,3,56,52,53,52,18,93,1015,19,cv,1.78,0,0
41168,2014,9,12,7,3,61,64,51,54,18,93,1015,19,cv,2.67,0,0
41169,2014,9,12,8,3,66,77,59,59,18,88,1015,20,SE,0.89,0,0
41170,2014,9,12,9,3,59,72,59,59,18,82,1016,21,SE,2.68,0,0
41171,2014,9,12,10,3,62,74,56,74,18,82,1016,21,SE,3.57,0,0
41172,2014,9,12,11,3,67,71,72,68,17,73,1016,22,cv,0.89,0,0
41173,2014,9,12,12,3,74,63,70,65,17,68,1015,23,cv,2.68,0,0
41174,2014,9,12,13,3,50,70,72,68,17,64,1015,24,cv,3.57,0,0
41175,2014,9,12,14,3,38,72,50,45,17,64,1014,24,cv,4.46,0,0
41176,2014,9,12,15,3,51,47,49,36,16,60,1014,24,SE,1.79,0,0
41177,2014,9,12,16,3,67,55,67,63,16,60,1014,24,SE,4.92,0,0
41178,2014,9,12,17,3,48,56,63,54,16,60,1014,24,SE,6.71,0,0
41179,2014,9,12,18,3,51,45,44,48,16,64,1014,23,SE,8.5,0,0
41180,2014,9,12,19,3,58,45,56,57,17,73,1014,22,SE,10.29,0,0
41181,2014,9,12,20,3,61,70,57,58,17,73,1015,22,SE,12.08,0,0
41182,2014,9,12,21,3,57,66,56,63,17,77,1015,21,SE,13.87,0,0
41183,2014,9,12,22,3,64,55,59,51,16,68,1015,22,SE,15.66,0,0
41184,2014,9,12,23,3,69,54,52,52,17,82,1015,20,cv,0.89,0,0
41185,2014,9,13,0,3,61,53,51,50,18,88,1015,20,SE,0.89,0,0
41186,2014,9,13,1,3,78,52,49,54,18,93,1015,19,SE,1.78,0,0
41187,2014,9,13,2,3,53,75,51,62,18,93,1015,19,NE,0.89,0,0
41188,2014,9,13,3,3,55,93,55,64,18,93,1015,19,NE,1.78,0,0
41189,2014,9,13,4,3,56,100,75,108,18,93,1015,19,cv,0.89,0,0
41190,2014,9,13,5,3,67,107,82,95,18,93,1015,19,cv,1.34,0,0
41191,2014,9,13,6,3,69,110,85,93,18,93,1015,19,NE,0.89,0,0
41192,2014,9,13,7,3,78,114,88,94,18,93,1015,19,NE,1.78,0,0
41193,2014,9,13,8,3,63,112,84,96,18,88,1016,20,cv,0.89,0,0
41194,2014,9,13,9,3,62,62,62,51,18,78,1016,22,SE,1.79,0,0
41195,2014,9,13,10,3,71,62,65,60,16,60,1016,24,SE,3.58,0,0
41196,2014,9,13,11,3,53,68,71,50,14,50,1015,25,SE,6.71,0,0
41197,2014,9,13,12,3,52,48,54,46,14,50,1015,25,SE,9.84,0,0
41198,2014,9,13,13,3,44,44,46,39,14,47,1014,26,SE,13.86,0,0
41199,2014,9,13,14,3,36,35,33,38,13,41,1013,27,SE,17.88,0,0
41200,2014,9,13,15,3,47,46,46,47,13,41,1013,27,SE,22.8,0,0
41201,2014,9,13,16,3,54,44,48,46,13,41,1013,27,SE,27.72,0,0
41202,2014,9,13,17,3,50,44,43,48,13,44,1012,26,SE,31.74,0,0
41203,2014,9,13,18,3,51,46,54,53,13,47,1012,25,SE,34.87,0,0
41204,2014,9,13,19,3,63,45,60,67,14,56,1013,23,SE,38,0,0
41205,2014,9,13,20,3,63,58,64,61,13,50,1013,24,SE,41.13,0,0
41206,2014,9,13,21,3,77,60,71,73,14,60,1014,22,SE,42.92,0,0
41207,2014,9,13,22,3,84,72,81,79,16,82,1014,19,cv,0.89,0,0
41208,2014,9,13,23,3,79,75,77,74,16,88,1014,18,cv,1.78,0,0
41209,2014,9,14,0,3,79,74,80,71,17,88,1014,19,cv,2.67,0,0
41210,2014,9,14,1,3,83,74,81,76,16,82,1014,19,SE,0.89,0,0
41211,2014,9,14,2,3,86,83,81,75,16,88,1014,18,cv,0.89,0,0
41212,2014,9,14,3,3,93,81,78,78,16,82,1014,19,SE,0.89,0,0
41213,2014,9,14,4,3,94,95,81,86,17,88,1014,19,NE,1.79,0,0
41214,2014,9,14,5,3,97,107,88,95,16,82,1015,19,NE,2.68,0,0
41215,2014,9,14,6,3,105,109,100,106,16,82,1015,19,cv,0.89,0,0
41216,2014,9,14,7,3,91,79,80,79,16,77,1016,20,NW,4.02,0,0
41217,2014,9,14,8,3,79,62,62,63,16,77,1017,20,NW,8.04,0,0
41218,2014,9,14,9,3,40,39,49,49,11,52,1017,21,NE,4.92,0,0
41219,2014,9,14,10,3,25,31,24,27,8,40,1018,22,NE,8.94,0,0
41220,2014,9,14,11,3,13,12,14,11,5,32,1018,22,NE,12.96,0,0
41221,2014,9,14,12,3,7,14,9,10,3,28,1019,22,NE,17.88,0,0
41222,2014,9,14,13,3,3,8,10,6,4,30,1019,22,NE,21.01,0,0
41223,2014,9,14,14,3,4,6,11,11,6,35,1018,22,NE,24.14,0,0
41224,2014,9,14,15,3,5,13,15,12,5,31,1018,23,NW,3.13,0,0
41225,2014,9,14,16,3,4,9,13,13,6,31,1017,24,NW,6.26,0,0
41226,2014,9,14,17,3,5,15,15,10,7,35,1018,23,cv,0.89,0,0
41227,2014,9,14,18,3,9,28,18,15,11,56,1018,20,cv,1.78,0,0
41228,2014,9,14,19,3,24,42,22,23,12,67,1018,18,SE,0.89,0,0
41229,2014,9,14,20,3,33,34,30,34,12,67,1019,18,NE,0.89,0,0
41230,2014,9,14,21,3,37,34,33,36,11,67,1019,17,SE,0.89,0,0
41231,2014,9,14,22,3,39,35,36,42,13,77,1019,17,cv,0.45,0,0
41232,2014,9,14,23,3,45,41,38,42,12,82,1019,15,NE,0.89,0,0
41233,2014,9,15,0,3,45,48,38,47,12,87,1019,14,NW,0.89,0,0
41234,2014,9,15,1,3,34,69,42,47,12,87,1019,14,cv,0.89,0,0
41235,2014,9,15,2,3,32,40,32,28,12,87,1019,14,NW,0.89,0,0
41236,2014,9,15,3,3,20,38,25,20,10,81,1019,13,NW,4.02,0,0
41237,2014,9,15,4,3,12,23,17,23,10,81,1020,13,NW,8.04,0,0
41238,2014,9,15,5,3,6,27,15,16,9,76,1020,13,NW,11.17,0,0
41239,2014,9,15,6,3,9,30,15,16,9,87,1020,11,NW,14.3,0,0
41240,2014,9,15,7,3,12,26,20,15,10,76,1020,14,NW,18.32,0,0
41241,2014,9,15,8,3,11,20,NA,11,9,55,1020,18,NW,22.34,0,0
41242,2014,9,15,9,3,6,7,NA,11,8,48,1021,19,NE,1.79,0,0
41243,2014,9,15,10,3,6,10,NA,7,5,31,1020,23,NW,3.13,0,0
41244,2014,9,15,11,3,3,4,NA,4,5,25,1019,26,NW,7.15,0,0
41245,2014,9,15,12,3,3,11,NA,3,-1,16,1019,26,NW,11.17,0,0
41246,2014,9,15,13,3,3,19,NA,6,0,16,1018,28,cv,1.79,0,0
41247,2014,9,15,14,3,3,9,NA,8,0,15,1017,29,NW,3.13,0,0
41248,2014,9,15,15,3,6,3,NA,6,-2,13,1016,28,NW,7.15,0,0
41249,2014,9,15,16,3,8,15,NA,11,-1,14,1016,29,NW,10.28,0,0
41250,2014,9,15,17,3,9,11,15,16,0,17,1016,27,SE,4.02,0,0
41251,2014,9,15,18,3,17,24,20,18,2,22,1015,25,SE,8.04,0,0
41252,2014,9,15,19,3,17,16,23,20,4,27,1016,24,SE,12.96,0,0
41253,2014,9,15,20,3,22,17,27,25,3,26,1016,23,SE,17.88,0,0
41254,2014,9,15,21,3,20,17,26,20,4,30,1017,22,SE,21.9,0,0
41255,2014,9,15,22,3,23,23,30,26,4,30,1017,22,SE,25.03,0,0
41256,2014,9,15,23,3,30,29,30,30,8,58,1017,16,cv,0.89,0,0
41257,2014,9,16,0,3,27,35,35,34,8,67,1017,14,SE,1.79,0,0
41258,2014,9,16,1,3,30,43,35,30,9,71,1018,14,cv,0.89,0,0
41259,2014,9,16,2,3,32,51,40,53,10,81,1018,13,NE,0.89,0,0
41260,2014,9,16,3,3,47,50,48,49,10,81,1018,13,cv,0.89,0,0
41261,2014,9,16,4,3,34,52,40,33,10,76,1018,14,NW,1.79,0,0
41262,2014,9,16,5,3,16,36,19,18,8,76,1018,12,NW,5.81,0,0
41263,2014,9,16,6,3,15,22,13,NA,9,81,1018,12,NW,8.94,0,0
41264,2014,9,16,7,3,10,19,11,15,9,67,1019,15,cv,0.89,0,0
41265,2014,9,16,8,3,12,23,18,20,8,51,1019,18,NW,4.02,0,0
41266,2014,9,16,9,3,14,20,22,25,7,45,1019,19,NE,1.79,0,0
41267,2014,9,16,10,3,13,24,18,19,8,45,1019,20,NE,3.58,0,0
41268,2014,9,16,11,3,22,27,21,22,8,45,1019,20,NE,5.37,0,0
41269,2014,9,16,12,3,26,35,29,30,10,52,1018,20,SE,1.79,0,0
41270,2014,9,16,13,3,37,44,37,45,10,49,1018,21,cv,0.89,0,0
41271,2014,9,16,14,3,48,62,53,69,12,56,1018,21,cv,1.78,0,0
41272,2014,9,16,15,3,59,77,73,90,11,52,1017,21,SE,0.89,0,0
41273,2014,9,16,16,3,73,97,83,98,13,64,1018,20,cv,0.89,0,0
41274,2014,9,16,17,3,68,106,84,93,13,64,1018,20,NE,0.89,0,0
41275,2014,9,16,18,3,67,74,67,64,13,68,1018,19,cv,0.89,0,0
41276,2014,9,16,19,3,75,59,63,NA,13,72,1018,18,SE,1.79,0,0
