No,year,month,day,hour,season,PM_Jingan,PM_US Post,PM_Xuhui,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
38015,2014,5,3,22,1,27,28,32,8,59.04,1018,16,SE,46,0,0
38016,2014,5,3,23,1,26,28,28,8,59.04,1017,16,SE,51,0,0
38017,2014,5,4,0,1,NA,29,29,10,67.57,1017,16,SE,56,0,0
38018,2014,5,4,1,1,26,36,35,10,67.57,1016,16,SE,59,0,0
38019,2014,5,4,2,1,28,37,38,10,67.57,1015,16,SE,63,0,0
38020,2014,5,4,3,1,31,40,39,10,67.57,1015,16,SE,65,0,0
38021,2014,5,4,4,1,36,38,44,10,67.57,1015,16,SE,68,0,0
38022,2014,5,4,5,1,40,46,46,10,67.57,1015,16,SE,70,0,0
38023,2014,5,4,6,1,39,43,52,11,67.78,1015,17,SE,72,0,0
38024,2014,5,4,7,1,47,48,60,11,67.78,1014,17,SE,74,0,0
38025,2014,5,4,8,1,50,57,63,11,63.64,1014,18,SE,76,0,0
38026,2014,5,4,9,1,56,67,NA,12,67.99,1015,18,SW,2,0,0
38027,2014,5,4,10,1,74,80,71,12,67.99,1015,18,cv,3,0.6,0.6
38028,2014,5,4,11,1,89,80,89,13,77.32,1016,17,NW,4,1.2,1.8
38029,2014,5,4,12,1,85,76,83,13,82.4,1016,16,NE,4,2.4,4.2
38030,2014,5,4,13,1,70,45,73,14,87.93,1016,16,NE,8,1.7,5.9
38031,2014,5,4,14,1,35,38,51,14,87.93,1017,16,NE,10,1.9,7.8
38032,2014,5,4,15,1,36,49,34,13,82.4,1016,16,NE,12,1,8.8
38033,2014,5,4,16,1,48,57,45,14,87.93,1016,16,NE,15,0.3,9.1
38034,2014,5,4,17,1,57,59,50,14,87.93,1016,16,NE,17,0.1,9.2
38035,2014,5,4,18,1,59,55,56,14,87.93,1017,16,NE,18,0,0
38036,2014,5,4,19,1,60,70,63,14,87.93,1018,16,NW,3,0,0
38037,2014,5,4,20,1,55,50,67,12,82.27,1019,15,NE,4,0,0
38038,2014,5,4,21,1,37,29,49,8,62.95,1019,15,NE,9,0,0
38039,2014,5,4,22,1,31,27,22,7,58.79,1020,15,NE,13,0,0
38040,2014,5,4,23,1,29,24,23,7,62.71,1020,14,NE,17,0,0
38041,2014,5,5,0,1,25,29,NA,7,62.71,1020,14,NE,20,0,0
38042,2014,5,5,1,1,23,28,23,5,54.62,1020,14,NE,25,0,0
38043,2014,5,5,2,1,23,31,20,5,54.62,1020,14,NE,30,0,0
38044,2014,5,5,3,1,25,31,21,6,58.54,1020,14,NE,35,0,0
38045,2014,5,5,4,1,22,32,24,4,50.92,1020,14,NE,40,0,0
38046,2014,5,5,5,1,25,32,25,4,54.35,1021,13,NE,43,0,0
38047,2014,5,5,6,1,27,28,24,5,62.24,1022,12,NE,46,0,0
38048,2014,5,5,7,1,28,36,26,4,47.74,1022,15,NE,50,0,0
38049,2014,5,5,8,1,43,31,27,2,36.47,1023,17,NE,55,0,0
38050,2014,5,5,9,1,32,32,34,-2,25.61,1023,18,NE,61,0,0
38051,2014,5,5,10,1,43,37,37,-5,19.22,1023,19,NE,66,0,0
38052,2014,5,5,11,1,48,39,39,-3,22.33,1022,19,NE,70,0,0
38053,2014,5,5,12,1,36,39,40,-5,18.06,1022,20,NE,74,0,0
38054,2014,5,5,13,1,35,36,40,-3,19.74,1021,21,cv,3,0,0
38055,2014,5,5,14,1,39,38,39,-5,16.98,1021,21,NE,2,0,0
38056,2014,5,5,15,1,37,37,36,-6,15.74,1020,21,NE,4,0,0
38057,2014,5,5,16,1,33,37,34,-4,17.23,1020,22,NE,6,0,0
38058,2014,5,5,17,1,37,34,36,-4,19.48,1020,20,NE,8,0,0
38059,2014,5,5,18,1,35,38,31,-4,20.72,1021,19,SE,4,0,0
38060,2014,5,5,19,1,38,45,31,0,31.58,1021,17,SW,3,0,0
38061,2014,5,5,20,1,22,33,32,-4,25.04,1022,16,SE,4,0,0
38062,2014,5,5,21,1,21,30,39,-4,25.04,1023,16,SE,7,0,0
38063,2014,5,5,22,1,23,32,34,-2,30.98,1023,15,SE,10,0,0
38064,2014,5,5,23,1,23,31,35,-1,33.35,1023,15,SE,12,0,0
38065,2014,5,6,0,1,NA,36,42,0,35.87,1022,15,SE,14,0,0
38066,2014,5,6,1,1,23,29,39,1,41.14,1022,14,SE,16,0,0
38067,2014,5,6,2,1,24,33,32,1,41.14,1021,14,SE,18,0,0
38068,2014,5,6,3,1,26,34,35,2,44.2,1021,14,SE,20,0,0
38069,2014,5,6,4,1,27,32,40,3,50.65,1021,13,SW,2,0,0
38070,2014,5,6,5,1,28,37,45,3,50.65,1021,13,SE,2,0,0
38071,2014,5,6,6,1,32,37,65,4,50.92,1021,14,cv,0,0,0
38072,2014,5,6,7,1,36,46,54,4,47.74,1021,15,SE,3,0,0
38073,2014,5,6,8,1,49,34,42,2,34.24,1021,18,SE,6,0,0
38074,2014,5,6,9,1,35,34,40,-1,25.89,1021,19,SE,10,0,0
38075,2014,5,6,10,1,33,27,33,-3,19.74,1021,21,SW,6,0,0
38076,2014,5,6,11,1,31,24,25,-5,15.97,1020,22,SE,6,0,0
38077,2014,5,6,12,1,22,28,25,-5,15.97,1020,22,SW,7,0,0
38078,2014,5,6,13,1,30,33,29,-7,13.71,1019,22,SE,7,0,0
38079,2014,5,6,14,1,30,32,35,-5,15.97,1019,22,SE,14,0,0
38080,2014,5,6,15,1,46,43,40,-5,15.97,1018,22,SE,22,0,0
38081,2014,5,6,16,1,43,45,41,-5,16.98,1017,21,SE,30,0,0
38082,2014,5,6,17,1,47,48,41,-1,24.33,1017,20,SE,38,0,0
38083,2014,5,6,18,1,57,50,43,1,29.94,1017,19,SE,45,0,0
38084,2014,5,6,19,1,61,51,42,1,31.87,1016,18,SE,52,0,0
38085,2014,5,6,20,1,45,46,37,4,42.02,1017,17,SE,58,0,0
38086,2014,5,6,21,1,37,50,40,4,42.02,1017,17,SE,65,0,0
38087,2014,5,6,22,1,39,41,43,2,38.86,1017,16,SE,72,0,0
38088,2014,5,6,23,1,35,41,41,4,44.78,1016,16,SE,78,0,0
38089,2014,5,7,0,1,32,36,NA,6,51.48,1015,16,SE,83,0,0
38090,2014,5,7,1,1,33,35,35,7,58.79,1015,15,SE,89,0,0
38091,2014,5,7,2,1,27,31,29,8,62.95,1014,15,SE,94,0,0
38092,2014,5,7,3,1,24,36,29,9,67.36,1014,15,SE,99,0,0
38093,2014,5,7,4,1,25,32,31,9,67.36,1013,15,SE,104,0,0
38094,2014,5,7,5,1,27,36,31,10,72.04,1013,15,SE,108,0,0
38095,2014,5,7,6,1,32,33,26,10,72.04,1013,15,SE,112,0,0
38096,2014,5,7,7,1,30,34,29,10,63.41,1013,17,SE,117,0,0
38097,2014,5,7,8,1,34,34,39,8,48.87,1013,19,SW,6,0,0
38098,2014,5,7,9,1,36,48,43,7,40.34,1013,21,SW,11,0,0
38099,2014,5,7,10,1,40,51,38,8,40.63,1013,22,SW,16,0,0
38100,2014,5,7,11,1,47,51,41,9,40.92,1012,23,SE,5,0,0
38101,2014,5,7,12,1,47,49,45,8,33.92,1011,25,SW,6,0,0
38102,2014,5,7,13,1,52,58,52,9,34.21,1010,26,SW,12,0,0
38103,2014,5,7,14,1,55,65,55,9,34.21,1009,26,SW,18,0,0
38104,2014,5,7,15,1,61,64,61,10,36.58,1008,26,SW,23,0,0
38105,2014,5,7,16,1,57,53,55,11,41.49,1008,25,SW,29,0,0
38106,2014,5,7,17,1,54,45,51,12,47.05,1008,24,SW,35,0,0
38107,2014,5,7,18,1,47,43,45,13,53.36,1008,23,SE,5,0,0
38108,2014,5,7,19,1,44,39,51,14,64.32,1009,21,SE,10,0,0
38109,2014,5,7,20,1,49,52,48,15,68.61,1009,21,SE,14,0,0
38110,2014,5,7,21,1,47,47,54,15,72.96,1009,20,SE,18,0,0
38111,2014,5,7,22,1,49,48,51,15,72.96,1010,20,SE,21,0,0
38112,2014,5,7,23,1,54,52,55,15,77.64,1010,19,SE,24,0,0
38113,2014,5,8,0,1,NA,48,54,15,77.64,1010,19,SE,26,0,0
38114,2014,5,8,1,1,NA,57,59,15,82.65,1010,18,SE,28,0,0
38115,2014,5,8,2,1,61,60,62,15,82.65,1010,18,SE,29,0,0
38116,2014,5,8,3,1,62,59,66,15,82.65,1010,18,SE,30,0,0
38117,2014,5,8,4,1,67,59,66,14,82.52,1010,17,SW,2,0,0
38118,2014,5,8,5,1,80,67,84,15,88.02,1011,17,SW,3,0,0
38119,2014,5,8,6,1,96,85,95,15,82.65,1012,18,SW,4,0,0
38120,2014,5,8,7,1,115,114,125,17,82.89,1012,20,cv,1,0,0
38121,2014,5,8,8,1,NA,135,NA,16,64.76,1013,23,NW,3,0,0
38122,2014,5,8,9,1,NA,104,145,15,57.2,1014,24,NE,5,0,0
38123,2014,5,8,10,1,136,91,112,11,41.49,1014,25,NE,12,0,0
38124,2014,5,8,11,1,97,85,107,10,36.58,1014,26,NE,18,0,0
38125,2014,5,8,12,1,91,79,91,9,34.21,1014,26,NE,24,0,0
38126,2014,5,8,13,1,81,68,73,8,31.97,1014,26,NE,30,0,0
38127,2014,5,8,14,1,65,64,64,6,27.87,1014,26,NE,36,0,0
38128,2014,5,8,15,1,69,61,67,6,29.57,1014,25,NE,42,0,0
38129,2014,5,8,16,1,63,60,64,4,27.31,1014,24,NE,48,0,0
38130,2014,5,8,17,1,57,59,60,5,31.1,1014,23,NE,54,0,0
38131,2014,5,8,18,1,53,53,52,6,35.42,1014,22,NE,58,0,0
38132,2014,5,8,19,1,NA,51,NA,8,48.87,1015,19,SE,4,0,0
38133,2014,5,8,20,1,50,53,52,9,55.67,1015,18,NE,4,0,0
38134,2014,5,8,21,1,49,53,47,9,55.67,1016,18,NE,8,0,0
38135,2014,5,8,22,1,48,42,53,10,59.54,1016,18,SE,3,0,0
38136,2014,5,8,23,1,49,43,56,9,59.29,1016,17,NE,5,0,0
38137,2014,5,9,0,1,46,41,48,10,63.41,1015,17,SE,4,0,0
38138,2014,5,9,1,1,40,47,46,10,63.41,1015,17,SE,8,0,0
38139,2014,5,9,2,1,41,49,45,11,67.78,1015,17,SE,12,0,0
38140,2014,5,9,3,1,49,59,56,11,72.23,1015,16,SE,15,0,0
38141,2014,5,9,4,1,55,61,62,11,72.23,1015,16,SE,19,0,0
38142,2014,5,9,5,1,64,49,63,11,72.23,1015,16,NE,5,0,0
38143,2014,5,9,6,1,52,54,58,11,72.23,1015,16,SE,4,0,0
38144,2014,5,9,7,1,50,54,59,11,67.78,1016,17,NE,4,0,0
38145,2014,5,9,8,1,49,51,58,11,67.78,1016,17,SE,4,0,0
38146,2014,5,9,9,1,48,52,54,11,59.78,1016,19,SE,9,0,0
38147,2014,5,9,10,1,44,43,53,11,56.19,1016,20,SE,15,0,0
38148,2014,5,9,11,1,43,42,51,8,43.19,1016,21,SE,22,0,0
38149,2014,5,9,12,1,45,47,69,9,46.21,1016,21,SE,27,0,0
38150,2014,5,9,13,1,43,42,67,8,43.19,1015,21,NE,5,0,0
38151,2014,5,9,14,1,39,42,106,9,46.21,1014,21,NE,10,0,0
38152,2014,5,9,15,1,41,40,76,8,45.93,1014,20,NE,16,0,0
38153,2014,5,9,16,1,44,43,40,9,49.15,1013,20,SE,6,0,0
38154,2014,5,9,17,1,45,49,47,9,52.3,1014,19,SE,12,0,0
38155,2014,5,9,18,1,45,50,45,9,52.3,1014,19,SE,18,0,0
38156,2014,5,9,19,1,48,47,46,9,55.67,1015,18,SE,25,0,0
38157,2014,5,9,20,1,47,54,48,11,63.64,1015,18,SE,30,0,0
38158,2014,5,9,21,1,48,51,54,11,63.64,1015,18,SE,34,0,0
38159,2014,5,9,22,1,47,56,53,11,67.78,1015,17,SE,39,0,0
38160,2014,5,9,23,1,45,48,53,12,67.99,1015,18,SE,43,0,0
38161,2014,5,10,0,1,NA,48,50,12,72.42,1014,17,SE,49,0,0
38162,2014,5,10,1,1,46,47,49,13,77.32,1014,17,NE,5,0,0
38163,2014,5,10,2,1,52,55,51,13,77.32,1014,17,SE,5,0,0
38164,2014,5,10,3,1,51,52,55,14,82.52,1013,17,SE,10,0,0
38165,2014,5,10,4,1,44,50,52,15,88.02,1013,17,SE,15,0.1,0.1
38166,2014,5,10,5,1,43,47,46,15,88.02,1013,17,SE,20,0.3,0.4
38167,2014,5,10,6,1,45,46,45,15,88.02,1014,17,SE,24,0.8,1.2
38168,2014,5,10,7,1,43,57,48,16,88.11,1014,18,SE,29,0.1,1.3
38169,2014,5,10,8,1,52,53,53,16,88.11,1014,18,SE,34,0.1,1.4
38170,2014,5,10,9,1,46,55,53,16,88.11,1014,18,SE,40,0,0
38171,2014,5,10,10,1,48,46,52,17,88.2,1014,19,SE,45,0,0
38172,2014,5,10,11,1,46,49,48,17,82.89,1013,20,SE,51,0,0
38173,2014,5,10,12,1,46,39,47,17,82.89,1013,20,SE,56,0.4,0.4
38174,2014,5,10,13,1,36,33,38,17,88.2,1012,19,SE,62,0.5,0.9
38175,2014,5,10,14,1,29,34,34,17,88.2,1011,19,SE,69,0.3,1.2
38176,2014,5,10,15,1,28,41,31,17,88.2,1010,19,SE,76,0,0
38177,2014,5,10,16,1,31,43,35,17,82.89,1010,20,SE,83,0.1,0.1
38178,2014,5,10,17,1,32,42,32,17,82.89,1010,20,SE,89,0,0
38179,2014,5,10,18,1,35,42,36,17,88.2,1010,19,SE,96,0,0
38180,2014,5,10,19,1,31,36,30,16,82.77,1010,19,SE,103,0,0
38181,2014,5,10,20,1,25,22,25,17,82.89,1010,20,SE,109,0,0
38182,2014,5,10,21,1,18,24,18,17,82.89,1010,20,SE,117,0,0
38183,2014,5,10,22,1,20,20,16,18,88.28,1009,20,SE,125,0,0
38184,2014,5,10,23,1,17,19,14,18,83.01,1009,21,SE,132,0,0
38185,2014,5,11,0,1,16,21,NA,18,83.01,1008,21,SE,139,0,0
38186,2014,5,11,1,1,15,20,15,18,88.28,1007,20,SE,147,0,0
38187,2014,5,11,2,1,13,22,14,18,83.01,1006,21,SE,155,0,0
38188,2014,5,11,3,1,11,20,12,19,88.37,1005,21,SE,162,0,0
38189,2014,5,11,4,1,11,19,13,19,88.37,1005,21,SE,169,0,0
38190,2014,5,11,5,1,13,28,16,19,88.37,1005,21,SE,177,0.5,0.5
38191,2014,5,11,6,1,15,24,22,19,88.37,1006,21,SE,183,5.8,6.3
38192,2014,5,11,7,1,13,15,18,19,88.37,1006,21,SE,190,6.4,12.7
38193,2014,5,11,8,1,10,20,14,19,88.37,1005,21,SE,198,0,0
38194,2014,5,11,9,1,16,20,15,20,88.45,1005,22,SE,205,0.9,0.9
38195,2014,5,11,10,1,20,24,17,20,88.45,1005,22,SE,212,0,0
38196,2014,5,11,11,1,22,29,21,20,83.25,1005,23,SW,8,1.5,1.5
38197,2014,5,11,12,1,30,37,28,20,88.45,1005,22,SW,14,0.2,1.7
38198,2014,5,11,13,1,39,49,32,21,88.54,1004,23,SW,19,0,0
38199,2014,5,11,14,1,42,36,40,19,83.13,1004,22,NW,8,0,0
38200,2014,5,11,15,1,42,48,38,18,78.09,1005,22,NW,14,0,0
38201,2014,5,11,16,1,57,55,52,17,77.94,1005,21,NW,20,0,0
38202,2014,5,11,17,1,67,77,60,16,77.79,1006,20,NW,25,0.6,0.6
38203,2014,5,11,18,1,81,75,80,16,82.77,1007,19,NW,30,0,0
38204,2014,5,11,19,1,85,82,89,15,77.64,1008,19,NW,36,0,0
38205,2014,5,11,20,1,87,NA,88,15,77.64,1009,19,NW,39,0,0
38206,2014,5,11,21,1,91,NA,93,15,77.64,1010,19,NW,43,0.1,0.1
38207,2014,5,11,22,1,98,NA,98,15,77.64,1011,19,NW,45,0.1,0.2
38208,2014,5,11,23,1,101,NA,98,15,77.64,1011,19,NW,48,0,0
38209,2014,5,12,0,1,NA,NA,102,15,82.65,1011,18,SW,2,0,0
38210,2014,5,12,1,1,102,NA,107,16,88.11,1010,18,SW,4,0,0
38211,2014,5,12,2,1,108,NA,107,15,82.65,1010,18,NW,3,0,0
38212,2014,5,12,3,1,115,NA,109,15,82.65,1010,18,NW,6,0,0
38213,2014,5,12,4,1,112,NA,109,14,82.52,1010,17,NW,9,0,0
38214,2014,5,12,5,1,112,NA,108,14,82.52,1011,17,NW,11,0,0
38215,2014,5,12,6,1,115,NA,114,14,82.52,1011,17,NW,12,0,0
38216,2014,5,12,7,1,116,NA,120,14,72.78,1012,19,NW,15,0,0
38217,2014,5,12,8,1,118,NA,115,13,60.27,1012,21,NW,18,0,0
38218,2014,5,12,9,1,91,76,87,10,43.76,1012,23,NW,21,0,0
38219,2014,5,12,10,1,76,52,66,10,41.2,1012,24,SW,2,0,0
38220,2014,5,12,11,1,65,64,55,11,39.1,1012,26,SW,5,0,0
38221,2014,5,12,12,1,62,61,58,9,34.21,1011,26,SW,8,0,0
38222,2014,5,12,13,1,61,59,55,8,31.97,1011,26,SW,11,0,0
38223,2014,5,12,14,1,60,60,57,10,34.49,1010,27,SW,14,0,0
38224,2014,5,12,15,1,62,58,59,9,32.25,1009,27,SW,17,0,0
38225,2014,5,12,16,1,61,59,60,8,30.14,1009,27,SW,21,0,0
38226,2014,5,12,17,1,60,55,52,8,33.92,1010,25,SW,26,0,0
38227,2014,5,12,18,1,60,56,59,9,40.92,1010,23,SW,30,0,0
38228,2014,5,12,19,1,67,56,64,7,35.71,1011,23,SW,35,0,0
38229,2014,5,12,20,1,65,68,64,9,46.21,1011,21,SW,38,0,0
38230,2014,5,12,21,1,79,74,82,10,49.42,1012,21,SE,2,0,0
38231,2014,5,12,22,1,85,81,91,12,56.44,1012,21,SE,4,0,0
38232,2014,5,12,23,1,90,78,95,12,63.87,1012,19,SW,2,0,0
38233,2014,5,13,0,1,93,81,NA,12,60.03,1011,20,SE,4,0,0
38234,2014,5,13,1,1,85,74,89,11,56.19,1011,20,SE,7,0,0
38235,2014,5,13,2,1,77,74,79,11,59.78,1010,19,SE,9,0,0
38236,2014,5,13,3,1,72,82,67,10,55.93,1010,19,SW,3,0,0
38237,2014,5,13,4,1,66,63,57,9,52.3,1010,19,SE,2,0,0
38238,2014,5,13,5,1,63,59,65,10,55.93,1010,19,SE,4,0,0
38239,2014,5,13,6,1,62,66,71,10,55.93,1010,19,SE,7,0,0
38240,2014,5,13,7,1,64,71,81,10,49.42,1010,21,SE,10,0,0
38241,2014,5,13,8,1,68,63,66,9,40.92,1010,23,SW,6,0,0
38242,2014,5,13,9,1,57,62,60,7,33.63,1010,24,SE,6,0,0
38243,2014,5,13,10,1,49,50,47,7,31.68,1010,25,SE,13,0,0
38244,2014,5,13,11,1,34,45,37,6,27.87,1009,26,SE,20,0,0
38245,2014,5,13,12,1,31,34,29,4,24.24,1008,26,SE,27,0,0
38246,2014,5,13,13,1,33,34,30,4,25.72,1007,25,SE,35,0,0
38247,2014,5,13,14,1,35,44,37,8,36,1006,24,SE,40,0,0
38248,2014,5,13,15,1,44,53,49,9,40.92,1006,23,SE,46,0.1,0.1
38249,2014,5,13,16,1,43,47,42,10,43.76,1005,23,SE,53,0,0
38250,2014,5,13,17,1,41,42,38,9,43.47,1003,22,SE,61,0,0
38251,2014,5,13,18,1,49,63,54,12,56.44,1004,21,SE,68,0,0
38252,2014,5,13,19,1,63,63,65,14,68.4,1004,20,SE,75,0,0
38253,2014,5,13,20,1,60,65,60,15,72.96,1003,20,SE,81,0,0
38254,2014,5,13,21,1,59,59,61,16,77.79,1004,20,SE,85,1,1
38255,2014,5,13,22,1,59,55,61,17,88.2,1004,19,SE,89,2.3,3.3
38256,2014,5,13,23,1,53,44,53,17,88.2,1003,19,SE,94,1.2,4.5
38257,2014,5,14,0,1,NA,48,47,17,88.2,1002,19,SE,99,2.4,6.9
38258,2014,5,14,1,1,47,41,50,17,88.2,1001,19,SE,103,1.8,8.7
38259,2014,5,14,2,1,36,36,40,18,93.94,1000,19,SE,107,1.3,10
38260,2014,5,14,3,1,NA,30,39,18,93.94,1000,19,SE,108,0.2,10.2
38261,2014,5,14,4,1,36,38,36,18,88.28,1000,20,NW,2,0,0
38262,2014,5,14,5,1,44,39,45,18,88.28,1000,20,SW,3,0.1,0.1
38263,2014,5,14,6,1,48,43,48,18,88.28,1000,20,NW,2,0,0
38264,2014,5,14,7,1,55,62,68,19,93.98,1000,20,NW,5,0.3,0.3
38265,2014,5,14,8,1,61,50,69,19,93.98,1001,20,NW,9,0.7,1
38266,2014,5,14,9,1,64,67,66,19,93.98,1001,20,NW,12,0,0
38267,2014,5,14,10,1,83,81,73,19,88.37,1001,21,NW,15,0,0
38268,2014,5,14,11,1,112,101,102,19,69.4,1000,25,NW,20,0,0
38269,2014,5,14,12,1,130,112,129,18,61.44,1000,26,NW,24,0,0
38270,2014,5,14,13,1,NA,121,143,18,54.65,999,28,NW,28,0,0
38271,2014,5,14,14,1,140,143,170,18,54.65,1000,28,NW,33,0,0
38272,2014,5,14,15,1,157,107,191,17,51.31,999,28,NW,39,0,0
38273,2014,5,14,16,1,141,117,164,13,39.67,999,28,NW,45,0,0
38274,2014,5,14,17,1,133,122,164,19,61.67,999,27,NW,49,0,0
38275,2014,5,14,18,1,114,91,175,19,65.41,1000,26,NW,53,0,0
38276,2014,5,14,19,1,68,51,103,16,57.44,1001,25,NE,5,0,0
38277,2014,5,14,20,1,53,60,60,16,60.98,1002,24,NE,8,0,0
38278,2014,5,14,21,1,57,61,62,16,60.98,1003,24,NE,9,0,0
38279,2014,5,14,22,1,64,62,55,16,64.76,1003,23,NE,11,0,0
38280,2014,5,14,23,1,59,64,52,16,64.76,1003,23,cv,1,0,0
38281,2014,5,15,0,1,57,53,NA,16,64.76,1003,23,cv,2,0.1,0.1
38282,2014,5,15,1,1,70,76,69,18,78.09,1003,22,SW,1,0,0
38283,2014,5,15,2,1,92,92,132,19,83.13,1003,22,SW,4,0,0
38284,2014,5,15,3,1,90,69,142,19,83.13,1003,22,NW,4,0.7,0.7
38285,2014,5,15,4,1,65,60,86,16,82.77,1003,19,NE,5,0,0
38286,2014,5,15,5,1,56,58,66,15,77.64,1004,19,NE,11,0,0
38287,2014,5,15,6,1,53,58,54,15,77.64,1005,19,NE,15,0,0
38288,2014,5,15,7,1,57,62,56,15,72.96,1005,20,NE,19,0,0
38289,2014,5,15,8,1,58,63,61,14,64.32,1006,21,NE,24,0,0
38290,2014,5,15,9,1,67,66,72,14,60.51,1006,22,NE,29,0,0
38291,2014,5,15,10,1,70,72,80,13,50.24,1007,24,NE,33,0,0
38292,2014,5,15,11,1,71,69,81,12,44.33,1007,25,NE,37,0,0
38293,2014,5,15,12,1,66,53,65,7,29.86,1006,26,NE,43,0,0
38294,2014,5,15,13,1,47,42,48,9,32.25,1006,27,NE,49,0,0
38295,2014,5,15,14,1,46,56,48,9,32.25,1006,27,NE,53,0,0
38296,2014,5,15,15,1,46,59,52,8,30.14,1006,27,NE,57,0,0
38297,2014,5,15,16,1,42,51,56,7,29.86,1007,26,NE,62,0,0
38298,2014,5,15,17,1,47,52,58,6,27.87,1006,26,NE,65,0,0
38299,2014,5,15,18,1,41,46,50,10,41.2,1006,24,SE,5,0,0
38300,2014,5,15,19,1,44,49,49,7,35.71,1007,23,SE,9,0,0
38301,2014,5,15,20,1,44,47,48,6,35.42,1008,22,SE,12,0,0
38302,2014,5,15,21,1,47,52,54,7,40.34,1009,21,SE,16,0,0
38303,2014,5,15,22,1,54,61,64,8,45.93,1009,20,SE,19,0,0
38304,2014,5,15,23,1,65,59,63,6,42.61,1009,19,SE,22,0,0
38305,2014,5,16,0,1,NA,57,73,7,45.65,1009,19,SE,24,0,0
38306,2014,5,16,1,1,NA,52,70,8,52.02,1009,18,SE,26,0,0
38307,2014,5,16,2,1,45,55,54,9,55.67,1009,18,SE,28,0,0
38308,2014,5,16,3,1,45,50,55,9,55.67,1009,18,SE,30,0,0
38309,2014,5,16,4,1,47,47,56,10,63.41,1009,17,SW,2,0,0
38310,2014,5,16,5,1,46,49,53,9,59.29,1009,17,SE,3,0,0
38311,2014,5,16,6,1,46,50,54,9,55.67,1010,18,SE,5,0,0
38312,2014,5,16,7,1,43,44,63,10,49.42,1010,21,SE,8,0,0
38313,2014,5,16,8,1,44,53,62,11,46.78,1010,23,SE,13,0,0
38314,2014,5,16,9,1,58,60,59,10,41.2,1010,24,SE,16,0,0
38315,2014,5,16,10,1,58,62,56,8,31.97,1010,26,SE,21,0,0
38316,2014,5,16,11,1,63,58,55,7,28.15,1010,27,SW,5,0,0
38317,2014,5,16,12,1,57,53,51,6,26.28,1010,27,SW,10,0,0
38318,2014,5,16,13,1,54,59,44,5,24.52,1009,27,SE,5,0,0
38319,2014,5,16,14,1,45,43,35,4,22.86,1009,27,SE,10,0,0
38320,2014,5,16,15,1,35,47,29,0,18.22,1009,26,SE,15,0,0
38321,2014,5,16,16,1,31,38,28,0,17.18,1008,27,SE,20,0,0
38322,2014,5,16,17,1,34,34,32,-1,16.93,1009,26,SE,24,0,0
38323,2014,5,16,18,1,31,41,34,-2,16.69,1009,25,SE,29,0,0
38324,2014,5,16,19,1,40,53,52,2,22.32,1009,25,SE,34,0,0
38325,2014,5,16,20,1,62,71,80,8,36,1009,24,SE,38,0,0
38326,2014,5,16,21,1,80,85,89,11,46.78,1010,23,SE,42,0,0
38327,2014,5,16,22,1,90,88,90,13,56.69,1010,22,SE,47,0,0
38328,2014,5,16,23,1,95,92,101,15,68.61,1010,21,SE,50,0.5,0.5
38329,2014,5,17,0,1,105,100,NA,16,77.79,1011,20,SE,52,0.1,0.6
38330,2014,5,17,1,1,112,94,107,16,77.79,1010,20,SE,55,0,0
38331,2014,5,17,2,1,110,101,110,17,82.89,1009,20,SE,58,0.4,0.4
38332,2014,5,17,3,1,109,100,105,16,82.77,1009,19,SE,61,0,0
38333,2014,5,17,4,1,101,81,102,16,82.77,1009,19,SE,65,0,0
38334,2014,5,17,5,1,91,93,92,16,82.77,1009,19,SE,68,0,0
38335,2014,5,17,6,1,90,88,91,16,82.77,1009,19,SE,72,0,0
38336,2014,5,17,7,1,85,74,90,16,82.77,1009,19,SE,77,0,0
38337,2014,5,17,8,1,79,71,74,15,77.64,1010,19,SE,81,0,0
38338,2014,5,17,9,1,68,72,67,15,77.64,1010,19,SE,84,0,0
38339,2014,5,17,10,1,67,69,70,15,77.64,1010,19,SE,87,0,0
38340,2014,5,17,11,1,66,55,68,15,77.64,1010,19,NE,3,0,0
38341,2014,5,17,12,1,55,60,61,15,77.64,1010,19,NE,7,0,0
38342,2014,5,17,13,1,43,39,48,15,82.65,1009,18,NE,12,0,0
38343,2014,5,17,14,1,33,39,35,15,82.65,1009,18,NE,16,0,0
38344,2014,5,17,15,1,28,35,31,16,88.11,1009,18,NE,20,0.1,0.1
38345,2014,5,17,16,1,25,33,20,16,88.11,1009,18,NE,24,0,0
38346,2014,5,17,17,1,21,24,17,15,82.65,1009,18,SE,6,0,0
38347,2014,5,17,18,1,17,28,19,15,82.65,1009,18,NE,4,0,0
38348,2014,5,17,19,1,18,24,15,16,88.11,1010,18,NE,8,0,0
38349,2014,5,17,20,1,16,21,10,15,77.64,1010,19,SE,5,0,0
38350,2014,5,17,21,1,9,21,12,15,77.64,1010,19,SE,12,0,0
38351,2014,5,17,22,1,12,23,15,15,77.64,1011,19,SE,16,0,0
38352,2014,5,17,23,1,14,23,16,15,77.64,1011,19,SE,19,0,0
38353,2014,5,18,0,1,NA,24,20,15,82.65,1010,18,SE,22,0,0
38354,2014,5,18,1,1,NA,33,22,15,82.65,1010,18,NE,3,0,0
38355,2014,5,18,2,1,24,31,24,15,82.65,1010,18,NE,5,0,0
38356,2014,5,18,3,1,25,36,23,16,88.11,1010,18,NE,6,0,0
