No,year,month,day,hour,season,PM_Caotangsi,PM_Shahepu,PM_US Post,DEWP,HUMI,PRES,TEMP,Iws,PM_avg
45667,2015,3,18,18,1,55,46,66,9,52.3,1008,19,10,55.66666667
45668,2015,3,18,19,1,55,49,64,9,52.3,1009,19,1,56
45669,2015,3,18,20,1,65,60,67,10,59.54,1010,18,2,64
45670,2015,3,18,21,1,66,69,75,10,59.54,1011,18,3,70
45671,2015,3,18,22,1,79,72,82,11,63.64,1012,18,4,77.66666667
45672,2015,3,18,23,1,85,83,98,11,63.64,1012,18,1,88.66666667
45673,2015,3,19,0,1,81,79,78,11,67.78,1012,17,0,79.33333333
45674,2015,3,19,1,1,82,78,95,11,67.78,1012,17,2,85
45675,2015,3,19,2,1,-999,74,110,11,67.78,1012,17,1,92
45676,2015,3,19,3,1,-999,78,96,11,67.78,1011,17,2,87
45677,2015,3,19,4,1,-999,67,74,11,67.78,1011,17,4,70.5
45678,2015,3,19,5,1,-999,65,70,10,67.57,1010,16,2,67.5
45679,2015,3,19,6,1,10,35,59,11,72.23,1010,16,0,34.66666667
45680,2015,3,19,7,1,22,28,37,9,63.18,1011,16,5,29
45681,2015,3,19,8,1,16,26,36,10,67.57,1012,16,5,26
45682,2015,3,19,9,1,15,20,32,10,67.57,1013,16,6,22.33333333
45683,2015,3,19,10,1,17,23,36,10,67.57,1013,16,12,25.33333333
45684,2015,3,19,11,1,21,27,38,10,63.41,1013,17,17,28.66666667
45685,2015,3,19,12,1,23,32,52,9,59.29,1013,17,22,35.66666667
45686,2015,3,19,13,1,26,27,39,9,63.18,1013,16,26,30.66666667
45687,2015,3,19,14,1,15,20,26,9,59.29,1013,17,4,20.33333333
45688,2015,3,19,15,1,10,14,27,9,59.29,1012,17,9,17
45689,2015,3,19,16,1,8,12,22,8,52.02,1012,18,8,14
45690,2015,3,19,17,1,8,12,16,8,52.02,1012,18,13,12
45691,2015,3,19,18,1,9,16,19,7,48.59,1013,18,16,14.66666667
45692,2015,3,19,19,1,10,16,20,7,48.59,1014,18,20,15.33333333
45693,2015,3,19,20,1,16,15,21,5,45.07,1016,17,2,17.33333333
45694,2015,3,19,21,1,29,16,23,6,48.31,1017,17,1,22.66666667
45695,2015,3,19,22,1,26,23,38,7,55.15,1019,16,2,29
45696,2015,3,19,23,1,28,28,32,8,62.95,1019,15,3,29.33333333
45697,2015,3,20,0,1,34,28,36,8,62.95,1020,15,4,32.66666667
45698,2015,3,20,1,1,29,36,44,8,62.95,1020,15,5,36.33333333
45699,2015,3,20,2,1,-999,26,37,9,76.68,1019,13,1,31.5
45700,2015,3,20,3,1,-999,22,30,9,76.68,1019,13,1,26
45701,2015,3,20,4,1,-999,21,38,9,76.68,1019,13,2,29.5
45702,2015,3,20,5,1,-999,31,44,10,82.01,1018,13,4,37.5
45703,2015,3,20,6,1,16,32,55,9,81.88,1019,12,0,34.33333333
45704,2015,3,20,7,1,49,35,48,10,87.57,1020,12,1,44
45705,2015,3,20,8,1,48,45,51,10,87.57,1020,12,1,48
45706,2015,3,20,9,1,38,48,47,10,72.04,1021,15,2,44.33333333
45707,2015,3,20,10,1,34,32,46,9,63.18,1022,16,4,37.33333333
45708,2015,3,20,11,1,30,-999,36,7,48.59,1022,18,6,33
45709,2015,3,20,12,1,33,-999,32,10,63.41,1022,17,2,32.5
45710,2015,3,20,13,1,35,-999,40,9,52.3,1022,19,4,37.5
45711,2015,3,20,14,1,33,-999,33,7,45.65,1021,19,1,33
45712,2015,3,20,15,1,30,-999,30,6,40.04,1020,20,2,30
45713,2015,3,20,16,1,31,-999,42,6,40.04,1019,20,2,36.5
45714,2015,3,20,17,1,34,6,35,6,40.04,1019,20,4,25
45715,2015,3,20,18,1,34,34,45,6,40.04,1020,20,1,37.66666667
45716,2015,3,20,19,1,40,31,38,7,45.65,1021,19,2,36.33333333
45717,2015,3,20,20,1,62,35,50,7,48.59,1022,18,3,49
45718,2015,3,20,21,1,70,45,56,8,55.41,1023,17,4,57
45719,2015,3,20,22,1,74,53,65,11,72.23,1025,16,1,64
45720,2015,3,20,23,1,79,47,75,10,72.04,1026,15,3,67
45721,2015,3,21,0,1,64,33,86,11,77.01,1026,15,5,61
45722,2015,3,21,1,1,59,50,77,11,82.14,1026,14,7,62
45723,2015,3,21,2,1,50,48,64,11,87.66,1025,13,8,54
45724,2015,3,21,3,1,52,43,64,10,76.84,1024,14,10,53
45725,2015,3,21,4,1,57,48,67,10,82.01,1023,13,1,57.33333333
45726,2015,3,21,5,1,59,40,65,10,87.57,1023,12,1,54.66666667
45727,2015,3,21,6,1,58,23,71,9,93.5,1022,10,0,50.66666667
45728,2015,3,21,7,1,58,25,70,9,87.47,1022,11,1,51
45729,2015,3,21,8,1,55,31,77,9,87.47,1023,11,1,54.33333333
45730,2015,3,21,9,1,53,35,81,12,87.75,1023,14,1,56.33333333
45731,2015,3,21,10,1,54,29,73,11,67.78,1023,17,2,52
45732,2015,3,21,11,1,41,26,43,8,48.87,1022,19,4,36.66666667
45733,2015,3,21,12,1,35,21,36,6,37.65,1022,21,3,30.66666667
45734,2015,3,21,13,1,28,21,35,6,35.42,1020,22,3,28
45735,2015,3,21,14,1,25,21,27,5,31.1,1019,23,5,24.33333333
45736,2015,3,21,15,1,25,15,34,5,29.29,1017,24,3,24.66666667
45737,2015,3,21,16,1,25,20,32,4,27.31,1016,24,2,25.66666667
45738,2015,3,21,17,1,25,20,28,4,27.31,1016,24,2,24.33333333
45739,2015,3,21,18,1,26,20,32,3,25.45,1016,24,2,26
45740,2015,3,21,19,1,31,21,38,4,30.81,1016,22,4,30
45741,2015,3,21,20,1,36,24,41,5,35.13,1017,21,6,33.66666667
45742,2015,3,21,21,1,29,23,36,6,40.04,1018,20,1,29.33333333
45743,2015,3,21,22,1,28,24,38,6,40.04,1019,20,3,30
45744,2015,3,21,23,1,29,24,46,7,42.9,1019,20,2,33
45745,2015,3,22,0,1,32,26,42,7,45.65,1019,19,1,33.33333333
45746,2015,3,22,1,1,32,24,37,7,45.65,1019,19,2,31
45747,2015,3,22,2,1,34,23,39,11,72.23,1019,16,1,32
45748,2015,3,22,3,1,37,32,43,10,67.57,1018,16,2,37.33333333
45749,2015,3,22,4,1,39,39,45,11,72.23,1018,16,1,41
45750,2015,3,22,5,1,42,41,49,11,77.01,1018,15,1,44
45751,2015,3,22,6,1,45,59,48,11,77.01,1018,15,3,50.66666667
45752,2015,3,22,7,1,53,65,57,11,72.23,1018,16,1,58.33333333
45753,2015,3,22,8,1,57,64,77,11,77.01,1018,15,2,66
45754,2015,3,22,9,1,61,62,77,11,72.23,1018,16,0,66.66666667
45755,2015,3,22,10,1,48,62,68,11,72.23,1018,16,1,59.33333333
45756,2015,3,22,11,1,51,57,73,11,67.78,1018,17,2,60.33333333
45757,2015,3,22,12,1,70,38,64,10,59.54,1017,18,4,57.33333333
45758,2015,3,22,13,1,59,43,65,11,59.78,1016,19,7,55.66666667
45759,2015,3,22,14,1,51,45,72,10,55.93,1015,19,11,56
45760,2015,3,22,15,1,50,47,71,9,52.3,1014,19,15,56
45761,2015,3,22,16,1,37,40,51,9,55.67,1014,18,20,42.66666667
45762,2015,3,22,17,1,30,32,43,9,59.29,1014,17,25,35
45763,2015,3,22,18,1,29,28,42,8,55.41,1015,17,29,33
45764,2015,3,22,19,1,38,33,51,8,59.04,1016,16,31,40.66666667
45765,2015,3,22,20,1,39,37,50,9,67.36,1018,15,33,42
45766,2015,3,22,21,1,42,41,52,9,59.29,1019,17,37,45
45767,2015,3,22,22,1,44,48,63,9,59.29,1021,17,1,51.66666667
45768,2015,3,22,23,1,50,63,70,9,63.18,1022,16,2,61
45769,2015,3,23,0,1,53,59,64,9,63.18,1022,16,1,58.66666667
45770,2015,3,23,1,1,56,59,66,10,67.57,1022,16,1,60.33333333
45771,2015,3,23,2,1,67,66,73,10,67.57,1022,16,0,68.66666667
45772,2015,3,23,3,1,67,68,80,10,67.57,1023,16,0,71.66666667
45773,2015,3,23,4,1,72,70,81,10,67.57,1022,16,1,74.33333333
45774,2015,3,23,5,1,57,62,59,10,72.04,1023,15,2,59.33333333
45775,2015,3,23,6,1,22,26,24,10,72.04,1023,15,3,24
45776,2015,3,23,7,1,30,21,34,5,48.03,1024,16,4,28.33333333
45777,2015,3,23,8,1,17,29,26,6,51.48,1024,16,2,24
45778,2015,3,23,9,1,22,22,26,5,48.03,1025,16,3,23.33333333
45779,2015,3,23,10,1,24,22,29,5,45.07,1026,17,2,25
45780,2015,3,23,11,1,26,13,26,7,48.59,1026,18,4,21.66666667
45781,2015,3,23,12,1,22,14,27,5,37.36,1025,20,2,21
45782,2015,3,23,13,1,20,13,23,3,28.71,1023,22,2,18.66666667
45783,2015,3,23,14,1,18,13,21,4,30.81,1022,22,3,17.33333333
45784,2015,3,23,15,1,17,15,25,3,28.71,1021,22,2,19
45785,2015,3,23,16,1,16,14,25,5,35.13,1021,21,3,18.33333333
45786,2015,3,23,17,1,39,16,37,6,37.65,1021,21,5,30.66666667
45787,2015,3,23,18,1,42,40,49,6,42.61,1021,19,7,43.66666667
45788,2015,3,23,19,1,40,38,49,7,45.65,1021,19,1,42.33333333
45789,2015,3,23,20,1,40,37,53,7,45.65,1022,19,2,43.33333333
45790,2015,3,23,21,1,43,42,54,9,63.18,1023,16,2,46.33333333
45791,2015,3,23,22,1,73,52,82,10,63.41,1024,17,6,69
45792,2015,3,23,23,1,68,66,60,10,67.57,1025,16,9,64.66666667
45793,2015,3,24,0,1,53,51,53,11,77.01,1025,15,13,52.33333333
45794,2015,3,24,1,1,54,48,55,11,82.14,1025,14,16,52.33333333
45795,2015,3,24,2,1,46,42,49,11,82.14,1025,14,18,45.66666667
45796,2015,3,24,3,1,34,37,41,11,87.66,1025,13,20,37.33333333
45797,2015,3,24,4,1,28,34,42,11,87.66,1024,13,22,34.66666667
45798,2015,3,24,5,1,20,24,37,11,87.66,1024,13,23,27
45799,2015,3,24,6,1,29,31,38,11,87.66,1025,13,25,32.66666667
45800,2015,3,24,7,1,28,41,40,11,87.66,1025,13,27,36.33333333
45801,2015,3,24,8,1,25,37,34,11,87.66,1026,13,1,32
45802,2015,3,24,9,1,22,27,38,10,76.84,1026,14,1,29
45803,2015,3,24,10,1,23,20,37,9,63.18,1027,16,3,26.66666667
45804,2015,3,24,11,1,23,20,37,9,52.3,1026,19,5,26.66666667
45805,2015,3,24,12,1,22,23,29,8,43.19,1026,21,7,24.66666667
45806,2015,3,24,13,1,19,18,25,6,35.42,1024,22,2,20.66666667
45807,2015,3,24,14,1,21,17,27,7,40.34,1023,21,3,21.66666667
45808,2015,3,24,15,1,20,18,29,7,37.95,1023,22,7,22.33333333
45809,2015,3,24,16,1,22,18,27,7,40.34,1022,21,10,22.33333333
45810,2015,3,24,17,1,21,19,26,8,43.19,1022,21,13,22
45811,2015,3,24,18,1,25,24,32,7,40.34,1022,21,16,27
45812,2015,3,24,19,1,29,25,34,8,45.93,1022,20,19,29.33333333
45813,2015,3,24,20,1,34,32,42,10,55.93,1023,19,23,36
45814,2015,3,24,21,1,40,37,49,11,63.64,1023,18,27,42
45815,2015,3,24,22,1,41,39,53,11,67.78,1023,17,2,44.33333333
45816,2015,3,24,23,1,41,42,49,11,67.78,1023,17,4,44
45817,2015,3,25,0,1,45,41,56,11,72.23,1023,16,2,47.33333333
45818,2015,3,25,1,1,42,46,58,11,72.23,1023,16,1,48.66666667
45819,2015,3,25,2,1,42,45,58,11,77.01,1022,15,1,48.33333333
45820,2015,3,25,3,1,43,46,55,11,82.14,1022,14,0,48
45821,2015,3,25,4,1,44,46,53,11,77.01,1021,15,1,47.66666667
45822,2015,3,25,5,1,48,47,57,12,87.75,1020,14,1,50.66666667
45823,2015,3,25,6,1,44,47,57,12,82.27,1020,15,1,49.33333333
45824,2015,3,25,7,1,43,48,62,12,82.27,1020,15,2,51
45825,2015,3,25,8,1,42,46,66,11,72.23,1020,16,4,51.33333333
45826,2015,3,25,9,1,45,43,57,12,77.17,1020,16,2,48.33333333
45827,2015,3,25,10,1,40,38,55,12,67.99,1021,18,1,44.33333333
45828,2015,3,25,11,1,42,35,57,12,63.87,1020,19,2,44.66666667
45829,2015,3,25,12,1,43,36,53,11,59.78,1020,19,2,44
45830,2015,3,25,13,1,44,41,77,11,52.83,1019,21,2,54
45831,2015,3,25,14,1,43,44,-999,10,49.42,1017,21,1,43.5
45832,2015,3,25,15,1,47,45,61,10,49.42,1016,21,3,51
45833,2015,3,25,16,1,59,58,64,10,49.42,1016,21,6,60.33333333
45834,2015,3,25,17,1,62,66,90,10,49.42,1016,21,10,72.66666667
45835,2015,3,25,18,1,79,72,112,11,56.19,1017,20,5,87.66666667
45836,2015,3,25,19,1,74,82,115,12,67.99,1018,18,9,90.33333333
45837,2015,3,25,20,1,71,70,100,11,63.64,1019,18,13,80.33333333
45838,2015,3,25,21,1,63,89,90,11,63.64,1020,18,16,80.66666667
45839,2015,3,25,22,1,60,68,84,11,63.64,1021,18,18,70.66666667
45840,2015,3,25,23,1,49,52,74,11,63.64,1021,18,22,58.33333333
45841,2015,3,26,0,1,47,54,65,11,63.64,1021,18,23,55.33333333
45842,2015,3,26,1,1,46,55,81,10,63.41,1021,17,1,60.66666667
45843,2015,3,26,2,1,50,51,71,11,67.78,1021,17,2,57.33333333
45844,2015,3,26,3,1,63,57,71,10,63.41,1021,17,1,63.66666667
45845,2015,3,26,4,1,64,68,80,10,63.41,1021,17,1,70.66666667
45846,2015,3,26,5,1,63,68,77,11,72.23,1021,16,1,69.33333333
45847,2015,3,26,6,1,60,69,85,12,77.17,1022,16,1,71.33333333
45848,2015,3,26,7,1,62,72,87,12,77.17,1022,16,1,73.66666667
45849,2015,3,26,8,1,58,74,88,11,67.78,1023,17,1,73.33333333
45850,2015,3,26,9,1,55,74,79,12,72.42,1023,17,1,69.33333333
45851,2015,3,26,10,1,57,71,71,12,67.99,1024,18,1,66.33333333
45852,2015,3,26,11,1,57,65,76,12,67.99,1024,18,2,66
45853,2015,3,26,12,1,53,64,78,11,56.19,1023,20,3,65
45854,2015,3,26,13,1,48,56,74,10,49.42,1022,21,4,59.33333333
45855,2015,3,26,14,1,45,45,63,9,43.47,1021,22,5,51
45856,2015,3,26,15,1,48,45,62,9,38.53,1020,24,6,51.66666667
45857,2015,3,26,16,1,52,55,58,9,38.53,1019,24,2,55
45858,2015,3,26,17,1,53,58,65,9,38.53,1019,24,2,58.66666667
45859,2015,3,26,18,1,61,62,73,9,38.53,1019,24,3,65.33333333
45860,2015,3,26,19,1,62,67,75,10,43.76,1019,23,1,68
45861,2015,3,26,20,1,74,76,94,10,49.42,1020,21,1,81.33333333
45862,2015,3,26,21,1,69,77,94,12,60.03,1021,20,1,80
45863,2015,3,26,22,1,79,82,96,12,60.03,1021,20,1,85.66666667
45864,2015,3,26,23,1,94,87,102,12,63.87,1022,19,1,94.33333333
45865,2015,3,27,0,1,99,95,101,13,68.2,1021,19,1,98.33333333
45866,2015,3,27,1,1,104,107,123,13,72.6,1021,18,0,111.3333333
45867,2015,3,27,2,1,116,106,127,13,72.6,1021,18,0,116.3333333
45868,2015,3,27,3,1,118,103,119,13,68.2,1021,19,1,113.3333333
45869,2015,3,27,4,1,119,112,123,13,77.32,1020,17,1,118
45870,2015,3,27,5,1,118,131,136,12,67.99,1019,18,2,128.3333333
45871,2015,3,27,6,1,104,127,128,12,67.99,1020,18,3,119.6666667
45872,2015,3,27,7,1,94,122,137,11,59.78,1020,19,4,117.6666667
45873,2015,3,27,8,1,87,125,143,11,59.78,1020,19,2,118.3333333
45874,2015,3,27,9,1,84,122,127,12,63.87,1021,19,5,111
45875,2015,3,27,10,1,86,120,142,12,63.87,1021,19,7,116
45876,2015,3,27,11,1,94,118,137,12,60.03,1021,20,10,116.3333333
45877,2015,3,27,12,1,102,122,134,12,56.44,1021,21,2,119.3333333
45878,2015,3,27,13,1,93,109,125,12,56.44,1020,21,4,109
45879,2015,3,27,14,1,93,106,125,12,56.44,1019,21,7,108
45880,2015,3,27,15,1,88,103,116,12,56.44,1018,21,2,102.3333333
45881,2015,3,27,16,1,86,95,108,13,64.09,1018,20,1,96.33333333
45882,2015,3,27,17,1,78,83,-999,13,68.2,1018,19,3,80.5
45883,2015,3,27,18,1,87,76,126,13,72.6,1018,18,6,96.33333333
45884,2015,3,27,19,1,86,79,105,14,77.48,1019,18,8,90
45885,2015,3,27,20,1,80,77,99,13,77.32,1020,17,10,85.33333333
45886,2015,3,27,21,1,84,77,95,13,77.32,1021,17,11,85.33333333
45887,2015,3,27,22,1,93,77,90,13,77.32,1021,17,13,86.66666667
45888,2015,3,27,23,1,88,79,115,12,77.17,1021,16,0,94
45889,2015,3,28,0,1,88,77,125,13,82.4,1021,16,0,96.66666667
45890,2015,3,28,1,1,95,81,129,13,87.84,1021,15,1,101.6666667
45891,2015,3,28,2,1,104,84,143,14,87.93,1020,16,1,110.3333333
45892,2015,3,28,3,1,108,94,149,13,82.4,1019,16,2,117
45893,2015,3,28,4,1,111,99,144,14,87.93,1018,16,0,118
45894,2015,3,28,5,1,115,106,138,14,93.75,1018,15,2,119.6666667
45895,2015,3,28,6,1,109,104,148,14,87.93,1018,16,0,120.3333333
45896,2015,3,28,7,1,93,106,144,14,93.75,1018,15,0,114.3333333
45897,2015,3,28,8,1,92,112,141,14,87.93,1019,16,1,115
45898,2015,3,28,9,1,97,120,151,14,87.93,1020,16,1,122.6666667
45899,2015,3,28,10,1,101,124,156,15,88.02,1020,17,0,127
45900,2015,3,28,11,1,116,102,151,14,77.48,1020,18,1,123
45901,2015,3,28,12,1,112,131,151,12,60.03,1018,20,2,131.3333333
45902,2015,3,28,13,1,123,121,147,13,64.09,1017,20,2,130.3333333
45903,2015,3,28,14,1,135,111,147,12,60.03,1016,20,1,131
45904,2015,3,28,15,1,139,113,167,13,64.09,1015,20,2,139.6666667
45905,2015,3,28,16,1,119,119,181,13,64.09,1013,20,3,139.6666667
45906,2015,3,28,17,1,115,126,174,13,68.2,1012,19,2,138.3333333
45907,2015,3,28,18,1,109,124,156,14,72.78,1013,19,1,129.6666667
45908,2015,3,28,19,1,86,136,154,13,72.6,1013,18,2,125.3333333
45909,2015,3,28,20,1,83,136,155,13,72.6,1013,18,3,124.6666667
45910,2015,3,28,21,1,76,105,119,13,72.6,1015,18,4,100
45911,2015,3,28,22,1,92,93,131,14,82.52,1014,17,6,105.3333333
45912,2015,3,28,23,1,112,116,170,14,87.93,1015,16,7,132.6666667
45913,2015,3,29,0,1,107,106,142,14,87.93,1015,16,1,118.3333333
45914,2015,3,29,1,1,108,110,134,14,93.75,1014,15,0,117.3333333
45915,2015,3,29,2,1,117,106,144,14,87.93,1014,16,0,122.3333333
45916,2015,3,29,3,1,125,108,159,15,93.8,1014,16,0,130.6666667
45917,2015,3,29,4,1,119,117,162,14,87.93,1013,16,1,132.6666667
45918,2015,3,29,5,1,110,108,152,13,93.7,1012,14,1,123.3333333
45919,2015,3,29,6,1,110,82,156,12,87.75,1013,14,2,116
45920,2015,3,29,7,1,100,59,135,12,93.65,1013,13,1,98
45921,2015,3,29,8,1,96,71,142,12,93.65,1014,13,2,103
45922,2015,3,29,9,1,109,98,163,14,93.75,1014,15,1,123.3333333
45923,2015,3,29,10,1,103,120,157,14,87.93,1015,16,2,126.6666667
45924,2015,3,29,11,1,81,82,143,17,93.89,1014,18,1,102
45925,2015,3,29,12,1,71,62,108,14,56.95,1013,23,3,80.33333333
45926,2015,3,29,13,1,47,58,55,13,50.24,1012,24,3,53.33333333
45927,2015,3,29,14,1,42,55,57,13,47.33,1011,25,6,51.33333333
45928,2015,3,29,15,1,46,51,61,13,47.33,1010,25,3,52.66666667
45929,2015,3,29,16,1,41,46,56,12,44.33,1009,25,6,47.66666667
45930,2015,3,29,17,1,44,38,61,12,44.33,1009,25,9,47.66666667
45931,2015,3,29,18,1,41,34,55,13,47.33,1008,25,4,43.33333333
45932,2015,3,29,19,1,41,37,59,13,53.36,1008,23,6,45.66666667
45933,2015,3,29,20,1,46,45,63,13,56.69,1009,22,8,51.33333333
45934,2015,3,29,21,1,48,58,74,13,56.69,1009,22,10,60
45935,2015,3,29,22,1,52,64,86,14,68.4,1009,20,1,67.33333333
45936,2015,3,29,23,1,55,64,117,13,72.6,1010,18,2,78.66666667
45937,2015,3,30,0,1,57,60,87,14,82.52,1010,17,2,68
45938,2015,3,30,1,1,63,61,80,14,72.78,1009,19,3,68
45939,2015,3,30,2,1,65,65,75,14,72.78,1009,19,4,68.33333333
45940,2015,3,30,3,1,71,64,87,14,77.48,1008,18,4,74
45941,2015,3,30,4,1,77,66,103,15,82.65,1008,18,4,82
45942,2015,3,30,5,1,80,75,99,15,82.65,1007,18,4,84.66666667
45943,2015,3,30,6,1,80,72,102,15,82.65,1007,18,4,84.66666667
45944,2015,3,30,7,1,79,74,106,15,82.65,1007,18,1,86.33333333
45945,2015,3,30,8,1,84,85,108,15,77.64,1007,19,1,92.33333333
45946,2015,3,30,9,1,83,88,106,15,72.96,1008,20,1,92.33333333
45947,2015,3,30,10,1,68,65,71,14,60.51,1007,22,2,68
45948,2015,3,30,11,1,60,58,63,13,53.36,1007,23,3,60.33333333
45949,2015,3,30,12,1,67,62,70,13,47.33,1005,25,2,66.33333333
45950,2015,3,30,13,1,60,55,67,12,41.78,1004,26,2,60.66666667
45951,2015,3,30,14,1,58,56,65,13,44.61,1002,26,3,59.66666667
45952,2015,3,30,15,1,53,55,70,10,34.49,1001,27,4,59.33333333
45953,2015,3,30,16,1,49,48,68,12,41.78,1000,26,2,55
45954,2015,3,30,17,1,48,41,67,12,41.78,1000,26,3,52
45955,2015,3,30,18,1,88,52,73,12,44.33,1000,25,5,71
45956,2015,3,30,19,1,93,97,121,14,53.62,1000,24,2,103.6666667
45957,2015,3,30,20,1,88,94,127,15,64.54,1000,22,4,103
45958,2015,3,30,21,1,83,94,115,14,60.51,1001,22,8,97.33333333
45959,2015,3,30,22,1,86,92,121,14,60.51,1002,22,12,99.66666667
45960,2015,3,30,23,1,81,81,111,14,60.51,1002,22,14,91
45961,2015,3,31,0,1,78,77,105,13,56.69,1002,22,3,86.66666667
45962,2015,3,31,1,1,84,80,98,14,64.32,1002,21,1,87.33333333
45963,2015,3,31,2,1,92,84,109,14,68.4,1001,20,1,95
45964,2015,3,31,3,1,103,93,121,14,64.32,1000,21,2,105.6666667
45965,2015,3,31,4,1,109,104,124,14,68.4,1000,20,2,112.3333333
45966,2015,3,31,5,1,111,104,148,15,72.96,1000,20,2,121
45967,2015,3,31,6,1,113,109,142,15,77.64,1001,19,2,121.3333333
45968,2015,3,31,7,1,108,112,134,15,77.64,1001,19,2,118
45969,2015,3,31,8,1,101,119,136,15,72.96,1002,20,2,118.6666667
45970,2015,3,31,9,1,99,129,146,16,73.14,1002,21,2,124.6666667
45971,2015,3,31,10,1,94,113,107,15,60.74,1002,23,2,104.6666667
45972,2015,3,31,11,1,75,89,87,15,57.2,1002,24,3,83.66666667
45973,2015,3,31,12,1,88,101,109,15,57.2,1002,24,3,99.33333333
45974,2015,3,31,13,1,79,73,97,14,50.51,1001,25,4,83
45975,2015,3,31,14,1,58,56,73,14,47.61,1000,26,2,62.33333333
45976,2015,3,31,15,1,52,62,74,13,42.06,999,27,4,62.66666667
45977,2015,3,31,16,1,54,68,68,13,42.06,998,27,6,63.33333333
45978,2015,3,31,17,1,52,60,67,13,42.06,998,27,8,59.66666667
45979,2015,3,31,18,1,56,58,70,14,44.89,998,27,10,61.33333333
45980,2015,3,31,19,1,60,56,70,15,53.88,999,25,1,62
45981,2015,3,31,20,1,70,59,90,15,60.74,999,23,2,73
45982,2015,3,31,21,1,68,67,93,15,60.74,1000,23,3,76
45983,2015,3,31,22,1,82,78,97,15,60.74,1000,23,4,85.66666667
45984,2015,3,31,23,1,68,72,80,15,60.74,1000,23,2,73.33333333
45985,2015,4,1,0,1,55,61,56,15,60.74,1000,23,4,57.33333333
45986,2015,4,1,1,1,51,58,52,15,64.54,999,22,1,53.66666667
45987,2015,4,1,2,1,54,60,62,15,68.61,998,21,1,58.66666667
45988,2015,4,1,3,1,57,56,68,15,68.61,997,21,2,60.33333333
45989,2015,4,1,4,1,57,55,60,15,77.64,996,19,0,57.33333333
45990,2015,4,1,5,1,56,62,63,15,82.65,996,18,0,60.33333333
45991,2015,4,1,6,1,60,64,69,16,82.77,996,19,1,64.33333333
45992,2015,4,1,7,1,77,63,72,15,72.96,996,20,2,70.66666667
45993,2015,4,1,8,1,81,74,95,16,77.79,996,20,2,83.33333333
45994,2015,4,1,9,1,84,86,77,16,68.81,996,22,3,82.33333333
45995,2015,4,1,10,1,64,83,80,16,60.98,996,24,2,75.66666667
45996,2015,4,1,11,1,63,71,78,15,50.78,996,26,1,70.66666667
45997,2015,4,1,12,1,59,73,72,16,48.15,995,28,2,68
45998,2015,4,1,13,1,72,83,78,15,42.62,994,29,3,77.66666667
45999,2015,4,1,14,1,75,79,81,15,42.62,993,29,2,78.33333333
46000,2015,4,1,15,1,80,77,88,15,40.24,992,30,2,81.66666667
46001,2015,4,1,16,1,80,69,85,14,37.73,991,30,4,78
46002,2015,4,1,17,1,76,64,78,14,37.73,991,30,5,72.66666667
46003,2015,4,1,18,1,77,65,80,15,42.62,991,29,2,74
46004,2015,4,1,19,1,86,67,80,15,45.16,993,28,2,77.66666667
46005,2015,4,1,20,1,71,78,79,16,51.05,993,27,4,76
46006,2015,4,1,21,1,72,79,80,16,54.14,994,26,7,77
46007,2015,4,1,22,1,76,69,74,19,73.67,997,24,2,73
46008,2015,4,1,23,1,61,57,59,18,65.19,997,25,1,59
46009,2015,4,2,0,1,42,44,50,18,65.19,998,25,2,45.33333333
46010,2015,4,2,1,1,22,24,38,17,73.32,999,22,8,28
46011,2015,4,2,2,1,21,22,30,14,60.51,999,22,2,24.33333333
46012,2015,4,2,3,1,22,21,22,14,64.32,999,21,4,21.66666667
46013,2015,4,2,4,1,26,23,33,16,82.77,999,19,2,27.33333333
46014,2015,4,2,5,1,28,24,24,17,88.2,999,19,4,25.33333333
46015,2015,4,2,6,1,29,27,43,17,88.2,1000,19,1,33
46016,2015,4,2,7,1,42,31,39,17,88.2,1001,19,2,37.33333333
46017,2015,4,2,8,1,45,39,43,17,82.89,1002,20,5,42.33333333
46018,2015,4,2,9,1,45,42,45,17,73.32,1003,22,1,44
46019,2015,4,2,10,1,43,44,49,16,64.76,1003,23,3,45.33333333
46020,2015,4,2,11,1,43,50,49,16,57.44,1002,25,6,47.33333333
46021,2015,4,2,12,1,39,40,39,14,47.61,1001,26,9,39.33333333
46022,2015,4,2,13,1,37,42,41,12,37.16,1000,28,11,40
46023,2015,4,2,14,1,30,35,34,12,37.16,999,28,13,33
46024,2015,4,2,15,1,30,34,32,11,32.82,997,29,2,32
46025,2015,4,2,16,1,31,33,34,11,30.99,996,30,4,32.66666667
46026,2015,4,2,17,1,30,33,35,11,32.82,996,29,2,32.66666667
46027,2015,4,2,18,1,35,37,44,13,39.67,996,28,0,38.66666667
46028,2015,4,2,19,1,51,46,51,12,39.39,996,27,2,49.33333333
46029,2015,4,2,20,1,59,44,54,14,47.61,997,26,3,52.33333333
46030,2015,4,2,21,1,59,47,48,15,57.2,998,24,3,51.33333333
46031,2015,4,2,22,1,58,51,45,16,60.98,999,24,2,51.33333333
46032,2015,4,2,23,1,57,61,39,16,60.98,999,24,3,52.33333333
46033,2015,4,3,0,1,75,68,68,18,78.09,999,22,6,70.33333333
46034,2015,4,3,1,1,54,70,57,17,77.94,998,21,8,60.33333333
46035,2015,4,3,2,1,45,60,54,17,77.94,998,21,11,53
46036,2015,4,3,3,1,43,47,54,17,82.89,997,20,16,48
46037,2015,4,3,4,1,29,61,45,15,72.96,996,20,18,45
